Id,Source,Status (leads),Acquisition Campaign,City,Use Case,Status (offers),Price,Pain,Has_discount_code,Is_in_leads,created_days_leads,created_days_offers
sfsixfyw,Outbound,Qualified,VirtualMeetups,San Francisco,Corporate Events,Closed Won,300.0,quality of delivery,True,True,647.0,402
sgcotdui,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,False,-1000.0,384
sghv5e9e,Outbound,Qualified,N/A,N/A,Sports Events,Closed Lost,960.0,operations,False,True,498.0,638
sh13tgax,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,240.0,quality of delivery,True,True,295.0,296
sh6w5l7r,Inbound,Qualified,N/A,Columbus,Corporate Events,Negotiation,300.0,operations,True,True,715.0,721
sha7s80b,Inbound,Qualified,N/A,Chicago,Sports Events,Closed Won,240.0,financial control,True,True,335.0,201
she6xg1w,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,financial control,True,False,-1000.0,395
shisqr67,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,1344.0,operations,True,False,-1000.0,582
shsdyfbg,N/A,N/A,N/A,N/A,Sports Events,Closed Won,0.0,operations,True,False,-1000.0,553
sht2pvbc,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,1344.0,financial control,True,True,512.0,604
simclpxb,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,150.0,financial control,True,True,505.0,554
sip9bpcs,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,150.0,operations,True,False,-1000.0,174
sir8vy0j,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,True,417.0,452
sj32tfd7,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,240.0,operations,True,True,217.0,327
sjfdgu2k,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,0.0,operations,False,True,575.0,502
sjv6xuiu,Inbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Closed Won,1344.0,financial control,True,True,877.0,969
skdyyn7g,N/A,N/A,N/A,N/A,Sports Events,Closed Won,576.0,operations,True,False,-1000.0,665
skim8zo7,Inbound,Qualified,TradeShow 5,N/A,Corporate Events,Closed Lost,150.0,operations,True,True,569.0,367
skm82519,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,324.0,quality of delivery,False,True,212.0,212
skygpwlr,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,financial control,True,False,-1000.0,401
slemaio2,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,768.0,operations,False,True,630.0,631
sm7d1p9s,Inbound,Qualified,N/A,Indianapolis,Corporate Events,Closed Won,768.0,quality of delivery,True,True,160.0,161
smbo0z3o,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,1344.0,operations,True,False,-1000.0,278
smefmplb,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,360.0,financial control,True,True,202.0,202
smnmyh99,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,289
smr40m08,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,True,468.0,495
sn2rvsvn,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,True,433.0,434
sn44juit,Inbound,Qualified,N/A,Phoenix,Sports Events,Closed Won,360.0,operations,True,True,574.0,638
sn4v15uo,Inbound,Qualified,N/A,Seattle,Sports Events,Closed Won,768.0,financial control,True,True,250.0,405
snaskmw1,Inbound,Qualified,N/A,Chicago,Corporate Events,Checkbox,360.0,operations,True,True,337.0,251
snhiokik,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,True,377.0,377
snmszlzg,Inbound,Qualified,VirtualMeetups,Chicago,Sports Events,Closed Won,240.0,financial control,True,True,629.0,630
snvm0z8t,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,768.0,operations,True,True,501.0,502
so4er8vt,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,False,-1000.0,184
so8kkcr0,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,181
sofmlvpv,Outbound,Qualified,EducationExpo 2,San Francisco,Sports Events,Closed Lost,360.0,operations,True,True,429.0,460
sojlva7u,Inbound,Qualified,N/A,Austin,Educational Seminars,Closed Lost,360.0,operations,True,True,464.0,469
sor1qzeb,Inbound,Qualified,N/A,N/A,Sports Events,Closed Won,768.0,quality of delivery,True,True,1.0,152
soxnmz15,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,True,386.0,386
sp7mjybt,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,200.0,operations,False,True,454.0,454
spkiuxkb,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,1344.0,N/A,True,True,121.0,152
spuhastm,N/A,N/A,N/A,N/A,Sports Events,Closed Won,960.0,operations,True,False,-1000.0,324
spvihezt,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,32396.0,operations,True,True,2.0,61
sq2vpcs1,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,768.0,financial control,True,True,394.0,514
sqfwokx0,Inbound,Qualified,N/A,Indianapolis,Corporate Events,Closed Lost,200.0,operations,False,True,246.0,252
sqlgtv8i,Outbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,200.0,quality of delivery,False,True,692.0,693
squ6o192,Inbound,Qualified,N/A,New York,Corporate Events,Closed Lost,200.0,operations,True,True,265.0,265
sr1b3ct0,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,240.0,operations,True,True,390.0,392
srx7lgd7,Inbound,Qualified,N/A,New York,Corporate Events,Closed Lost,768.0,operations,True,True,362.0,362
srxxn94y,Outbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,360.0,operations,True,True,122.0,245
ss050xpx,Outbound,Qualified,Digital kit 2,N/A,Corporate Events,Closed Won,360.0,operations,True,True,679.0,681
ss9qcjg9,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,14876.0,operations,True,True,415.0,418
ssjholxd,Inbound,Qualified,N/A,Phoenix,Educational Seminars,Closed Lost,200.0,operations,False,True,291.0,293
sszi1yth,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,True,184.0,252
st4mn0q0,N/A,N/A,N/A,N/A,Sports Events,Closed Won,1008.0,operations,True,False,-1000.0,317
st96is00,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,False,-1000.0,350
stev7r0c,Inbound,Qualified,N/A,Seattle,Corporate Events,Closed Lost,200.0,operations,True,True,152.0,152
stfufypl,Inbound,Qualified,N/A,Columbus,Corporate Events,Closed Won,768.0,financial control,True,True,279.0,341
stxn5fwg,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Lost,150.0,quality of delivery,False,True,280.0,281
su014jpj,Inbound,Qualified,N/A,New York,Educational Seminars,Closed Lost,240.0,quality of delivery,False,True,289.0,292
su5zlih4,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Won,768.0,operations,True,True,377.0,378
sueddyhf,Inbound,Qualified,EducationExpo 2,N/A,Educational Seminars,Closed Won,324.0,financial control,True,True,646.0,650
suffspzz,Inbound,Qualified,N/A,Charlotte,Corporate Events,Closed Lost,300.0,operations,False,True,279.0,341
sujs4uu2,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,financial control,True,False,-1000.0,499
suzf7jht,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,operations,True,True,273.0,159
svftsct6,Outbound,Qualified,N/A,Denver,Corporate Events,Closed Won,120.0,operations,True,True,424.0,424
svlkg4yp,Inbound,Qualified,N/A,Seattle,Corporate Events,Closed Won,1344.0,operations,True,True,266.0,286
svpt56um,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,360.0,operations,True,True,509.0,367
sw157pk5,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,N/A,True,True,509.0,670
swmu8852,Inbound,Qualified,Digital kit 3,Jacksonville,Educational Seminars,Closed Lost,324.0,quality of delivery,True,True,567.0,398
sx5n9wh6,Inbound,Qualified,VirtualMeetups,San Diego,Corporate Events,Closed Lost,768.0,operations,True,True,616.0,616
sxf9q5ui,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,False,-1000.0,237
sxrtwprm,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,150.0,operations,True,True,357.0,358
sxs4xg4m,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,324.0,operations,True,True,415.0,415
syw3gt5s,Outbound,Qualified,N/A,Chicago,Educational Seminars,Closed Lost,576.0,N/A,False,True,530.0,531
sz9s5tv1,Inbound,Qualified,N/A,Indianapolis,Corporate Events,Closed Won,300.0,quality of delivery,True,True,286.0,293
szopttsv,Inbound,Qualified,N/A,Chicago,Sports Events,Closed Won,960.0,operations,True,True,259.0,37
szpqrsf6,Outbound,Qualified,TradeShow 7,Washington,Corporate Events,Closed Won,768.0,operations,True,True,555.0,560
szsmcuuq,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,360.0,operations,True,True,541.0,377
t02kudrh,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,768.0,operations,True,True,574.0,575
t08z3oda,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,300.0,operations,True,True,673.0,651
t0v6ymsd,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,576.0,financial control,True,False,-1000.0,376
t12iqreu,Inbound,Qualified,N/A,Los Angeles,Educational Seminars,Closed Won,360.0,financial control,True,True,404.0,406
t1971nfo,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,200.0,financial control,True,True,203.0,203
t1e1japa,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,1008.0,financial control,True,False,-1000.0,659
t1litp2q,Outbound,Qualified,N/A,San Jose,Corporate Events,Closed Won,768.0,N/A,True,True,618.0,621
t1o0prcs,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,768.0,financial control,True,False,-1000.0,568
t2anqodx,N/A,N/A,N/A,N/A,Sports Events,Closed Won,2400.0,operations,True,False,-1000.0,420
t2c9i5xq,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,760.0,quality of delivery,True,False,-1000.0,95
t2ddjp4l,N/A,N/A,N/A,N/A,Educational Seminars,Closed Won,360.0,financial control,True,False,-1000.0,449
t2hiwn75,Inbound,Qualified,Branding book,Philadelphia,Corporate Events,Closed Lost,360.0,operations,True,True,692.0,693
t2josuvx,Inbound,Qualified,N/A,Jacksonville,Educational Seminars,Closed Lost,0.0,financial control,False,True,523.0,523
t2ye0x2g,Inbound,Qualified,N/A,San Francisco,Educational Seminars,Closed Won,576.0,N/A,True,True,393.0,421
t3bhcx4g,Inbound,Qualified,N/A,Jacksonville,Educational Seminars,Negotiation,300.0,financial control,False,True,503.0,456
t3eif79a,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,quality of delivery,True,False,-1000.0,191
t3gdq7y3,Inbound,Qualified,N/A,San Jose,Sports Events,Closed Won,240.0,operations,True,True,528.0,532
t3i8uiwm,Inbound,Qualified,N/A,Fort Worth,Sports Events,Closed Won,576.0,financial control,True,True,335.0,335
t3mykcdj,Inbound,Qualified,N/A,New York,Corporate Events,Closed Won,1344.0,quality of delivery,True,True,356.0,357
t3ntfk8e,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,360.0,quality of delivery,True,True,34.0,215
t3tgnotw,Outbound,Qualified,N/A,Washington,Corporate Events,Closed Won,150.0,financial control,True,True,448.0,524
t40ywbo4,Outbound,Qualified,N/A,Washington,Corporate Events,Closed Won,32396.0,operations,True,True,190.0,275
t4fjjsj7,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,True,226.0,232
t4n1ioqe,Inbound,Qualified,N/A,San Diego,Corporate Events,Closed Won,1008.0,N/A,True,True,577.0,608
t516de2z,Outbound,Qualified,VirtualMeetups,Phoenix,Corporate Events,Closed Won,768.0,operations,True,True,705.0,708
t5ghxy53,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,N/A,True,False,-1000.0,708
t5k8jkm9,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,240.0,N/A,True,True,530.0,530
t5rj2j4l,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,360.0,operations,True,False,-1000.0,594
t5yeampm,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Lost,200.0,operations,True,True,33.0,61
t61pytxn,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,360.0,operations,True,True,262.0,265
t62x91v7,Inbound,Qualified,N/A,San Jose,Corporate Events,Closed Lost,960.0,quality of delivery,False,True,483.0,514
t65i6h2i,Inbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Closed Lost,240.0,operations,False,True,628.0,628
t6a8owub,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,240.0,operations,True,True,348.0,350
t6fhvj25,Inbound,Qualified,N/A,Chicago,Sports Events,Closed Lost,200.0,operations,False,True,154.0,184
t6zbsozt,Outbound,Qualified,VirtualMeetups,N/A,Corporate Events,Closed Won,360.0,operations,True,True,700.0,553
t70u6k0h,Inbound,Qualified,VirtualMeetups,Philadelphia,Corporate Events,Closed Lost,240.0,operations,True,True,719.0,719
t7n4mkpb,Inbound,Qualified,N/A,San Diego,Sports Events,Closed Lost,150.0,operations,True,True,491.0,705
t7nsq8qo,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,300.0,financial control,True,True,94.0,294
t7t7bjvo,Inbound,Qualified,N/A,San Diego,Corporate Events,Closed Won,240.0,operations,True,True,248.0,315
t8algx6t,Inbound,Qualified,N/A,Seattle,Corporate Events,Closed Won,768.0,operations,True,True,363.0,453
t8svn8wz,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,1344.0,quality of delivery,True,False,-1000.0,631
t8yui6ck,Inbound,Qualified,VirtualMeetups,Chicago,Corporate Events,Closed Won,120.0,operations,True,True,657.0,659
t9e3z4cb,Inbound,Qualified,N/A,Phoenix,Corporate Events,Closed Won,768.0,operations,True,True,226.0,428
t9nfagpd,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Checkbox,360.0,financial control,True,True,292.0,36
t9wueppe,Outbound,Qualified,Specials,N/A,Educational Seminars,Closed Won,576.0,operations,True,True,653.0,402
taf4su7z,Outbound,Qualified,N/A,San Antonio,Corporate Events,Closed Won,960.0,operations,True,True,698.0,495
tawccmdn,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,240.0,financial control,True,True,343.0,345
tbaobcjr,Outbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,240.0,operations,False,True,230.0,3
tbfzvj2j,Inbound,Qualified,Digital kit 4,Chicago,Corporate Events,Closed Lost,240.0,operations,True,True,646.0,656
tbji45gd,Outbound,Qualified,FB Campaign,Chicago,Educational Seminars,Closed Won,120.0,operations,True,True,592.0,596
tbjnqo0v,Inbound,Qualified,CommunityOutreach,N/A,Sports Events,Negotiation,324.0,operations,True,True,371.0,552
tbv5olzi,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,240.0,operations,True,True,546.0,524
tcquqytt,Inbound,Qualified,N/A,San Francisco,Corporate Events,Closed Lost,200.0,operations,True,True,309.0,339
tcrd452d,Inbound,Qualified,N/A,Jacksonville,Educational Seminars,Closed Lost,360.0,operations,False,True,170.0,32
tdp0an87,Inbound,Qualified,N/A,San Antonio,Sports Events,Closed Won,240.0,operations,True,True,377.0,378
te9g9z1l,N/A,N/A,N/A,N/A,Sports Events,Closed Won,300.0,operations,True,False,-1000.0,379
temaa3tj,Inbound,Qualified,N/A,San Antonio,Corporate Events,Closed Lost,360.0,financial control,True,True,203.0,204
tf3l5oht,Inbound,Qualified,N/A,Phoenix,Corporate Events,Closed Won,150.0,operations,True,True,265.0,185
tf69arxm,Outbound,Qualified,N/A,San Francisco,Corporate Events,Closed Won,768.0,operations,True,True,213.0,213
tfdmq3ks,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Won,240.0,N/A,True,True,969.0,969
tfl22g9s,N/A,N/A,N/A,N/A,Sports Events,Closed Lost,576.0,operations,False,False,-1000.0,315
tfl9fvjl,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,N/A,True,True,566.0,566
tfn28mx6,Inbound,Qualified,N/A,Washington,Sports Events,Closed Lost,300.0,operations,False,True,321.0,327
tfx3ec31,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,False,-1000.0,541
tg30626c,Inbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,18150.0,quality of delivery,False,True,160.0,161
tgekxf4u,Inbound,Qualified,N/A,Charlotte,Corporate Events,Closed Lost,200.0,financial control,True,True,188.0,189
tgr2w9eq,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,1344.0,quality of delivery,True,False,-1000.0,470
thbtgezu,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,768.0,financial control,True,False,-1000.0,36
thho24p6,N/A,N/A,N/A,N/A,Corporate Events,Closed Lost,200.0,operations,False,False,-1000.0,189
thknk4j9,Outbound,Qualified,N/A,Chicago,Corporate Events,Closed Lost,240.0,operations,False,True,495.0,496
tibw89ce,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,1344.0,quality of delivery,True,True,523.0,486
tioraz92,Inbound,Qualified,N/A,Jacksonville,Corporate Events,Closed Won,770.0,operations,True,True,266.0,124
tiv6pcyd,Inbound,Qualified,VirtualMeetups,San Diego,Corporate Events,Closed Won,360.0,financial control,True,True,551.0,582
tiw7q50m,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,False,-1000.0,361
tjbwmk2k,N/A,N/A,N/A,N/A,Sports Events,Closed Won,1344.0,time saving,True,False,-1000.0,541
tjsygqiw,Inbound,Qualified,Corporate Connect,Chicago,Educational Seminars,Checkbox,576.0,operations,True,True,682.0,685
tkc85ljs,Inbound,Qualified,N/A,Columbus,Corporate Events,Closed Won,960.0,operations,True,True,64.0,95
tkhztxcz,Inbound,Qualified,N/A,N/A,Sports Events,Negotiation,200.0,financial control,False,True,393.0,452
tkk90dkx,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,768.0,financial control,True,True,347.0,664
tkoghufn,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,1008.0,operations,True,False,-1000.0,582
tkuqck32,Inbound,Qualified,N/A,San Francisco,Sports Events,Closed Won,750.0,financial control,True,True,453.0,495
tl1g37l8,N/A,N/A,N/A,N/A,Corporate Events,Closed Lost,450.0,operations,True,False,-1000.0,189
tlm988dn,Outbound,Qualified,N/A,N/A,Sports Events,Closed Lost,0.0,operations,False,True,505.0,510
tlqi9g4h,Inbound,Qualified,N/A,N/A,Educational Seminars,Closed Won,960.0,financial control,True,True,652.0,656
tlweefbn,Outbound,Qualified,N/A,Phoenix,Corporate Events,Closed Won,300.0,operations,True,True,469.0,469
tmbcqvqg,Inbound,Qualified,N/A,Washington,Corporate Events,Closed Won,240.0,operations,True,True,513.0,543
tmcotqkz,Inbound,Qualified,N/A,Houston,Corporate Events,Checkbox,240.0,quality of delivery,True,True,265.0,266
tmq1746w,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,True,637.0,637
tmyxhxb1,Outbound,Qualified,TradeShow 6,Denver,Educational Seminars,Closed Lost,768.0,quality of delivery,True,True,615.0,617
tnctmj45,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,240.0,operations,True,False,-1000.0,257
to2mcnv7,Outbound,Qualified,N/A,Seattle,Sports Events,Closed Lost,1344.0,operations,False,True,250.0,253
to7ru1qk,Inbound,Qualified,N/A,Washington,Corporate Events,Closed Won,240.0,operations,True,True,657.0,658
toe1c051,Inbound,Qualified,N/A,San Francisco,Sports Events,Closed Won,1680.0,operations,True,True,285.0,286
tpn006lp,Outbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,financial control,True,True,428.0,428
tq5b9bzv,Inbound,Qualified,N/A,San Francisco,Educational Seminars,Closed Won,768.0,operations,True,True,151.0,349
tqcw49ss,N/A,N/A,N/A,N/A,Sports Events,Closed Won,300.0,financial control,True,False,-1000.0,313
tqvjdhyb,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Won,360.0,financial control,True,True,205.0,92
trog82at,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,300.0,quality of delivery,True,False,-1000.0,429
tsp6m9sq,Outbound,Qualified,Branding book,N/A,Corporate Events,Closed Won,960.0,operations,True,True,559.0,569
tt05glhq,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,960.0,operations,True,False,-1000.0,441
tt2lx02k,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,300.0,operations,True,False,-1000.0,202
tt3lkk21,Inbound,Qualified,N/A,N/A,Corporate Events,Closed Lost,360.0,financial control,True,True,530.0,532
tt62orsk,Inbound,Qualified,N/A,San Francisco,Educational Seminars,Closed Lost,360.0,financial control,True,True,519.0,615
tt7yksgn,N/A,N/A,N/A,N/A,Corporate Events,Closed Won,300.0,financial control,True,False,-1000.0,439
ttde1a5w,Outbound,Qualified,TradeShow 8,San Francisco,Corporate Events,Closed Won,360.0,operations,True,True,663.0,663
ttgsc3mu,Inbound,Qualified,N/A,San Francisco,Educational Seminars,Closed Won,768.0,quality of delivery,True,True,514.0,697
ttp2r4wa,Inbound,Qualified,N/A,Chicago,Educational Seminars,Negotiation,768.0,quality of delivery,True,True,658.0,551
